,Text,User,Date,Favs,Retweets,Replies
129,"The Bipartisan Infrastructure Deal that passed the House of Representatives will create good-paying union jobs and will transform our nation’s transportation system. 
https://t.co/sge7GUtSiG",JoeBiden,2021-11-06 21:03:00+00:00,7840,1196,845
130,"The House passed the Bipartisan Infrastructure Deal, a once-in-a-generation investment that will create millions of jobs modernizing our infrastructure, and a rule that will allow passage of my Build Back Better Act.

We need to deliver. Yesterday, we proved we can.",JoeBiden,2021-11-06 18:28:00+00:00,20410,3026,1472
131,I am so happy to say that it’s infrastructure week. https://t.co/qoeyiCvegb,JoeBiden,2021-11-06 17:26:30+00:00,25637,3743,2576
132,"The Build Back Better Framework lowers your bills for health care, child care, prescription drugs, and preschool. Plus, families get a tax cut. 

That's how we’ll give people across our country some breathing room.",JoeBiden,2021-11-05 21:46:00+00:00,17388,3072,2296
133,"Thanks to our American Rescue Plan and a successful vaccine deployment, America continues to add jobs at a record pace. Our economy is on the move.
https://t.co/mtm18TseYG",JoeBiden,2021-11-05 19:03:01+00:00,8109,1372,1434
134,Action on climate change is a moral imperative. But it is also an economic imperative. We must build an equitable clean energy future that creates millions of good-paying jobs.,JoeBiden,2021-11-05 14:02:00+00:00,19067,2758,2130
135,"Our message to the world is that the United States will be a partner as we tackle this climate crisis. 

That’s why we’re working on delivering our goal of reducing U.S. gas emissions by at least 50% by 2030.
https://t.co/naF9BmNtt6",JoeBiden,2021-11-05 01:41:00+00:00,8135,1255,1932
136,"For children, learning and socializing with their classmates and teachers makes a world of difference from having to learn from home. 

Vaccinating our children will not only help us save lives, but will help us keep our schools open and keep our kids in the classroom.",JoeBiden,2021-11-04 19:22:01+00:00,13508,1916,2046
137,"An investment in our children is an investment in our future. That’s why the Build Back Better Framework will deliver two years of free, universal preschool for more than six million children ages 3 and 4.",JoeBiden,2021-11-04 18:16:01+00:00,13959,2003,1628
138,"The bottom line: We’ve secured enough supply for every child in America to receive a COVID-19 vaccine. 
https://t.co/S35R34wwjw",JoeBiden,2021-11-04 14:17:01+00:00,7915,1053,1473
139,"We have already made extraordinary progress to put this pandemic behind us, and today, millions of parents can find relief in knowing that children between the ages of 5 and 11 are now eligible to receive a COVID-19 vaccine. 

Visit https://t.co/EwdQ2dFHwG to make an appointment. https://t.co/R0E8UCYT7g",JoeBiden,2021-11-04 00:28:22+00:00,7259,1168,3054
140,"Within the growing climate catastrophe, there is incredible opportunity—not just for the United States, but for all of us. 
https://t.co/pAu676gDeD",JoeBiden,2021-11-02 18:26:03+00:00,6480,1188,4676
141,"It’s Election Day, Virginia and New Jersey.

Check https://t.co/Hy8C4mIL2M to confirm your polling place and go vote.",JoeBiden,2021-11-02 17:07:10+00:00,7474,1312,3719
142,"The Build Back Better Framework will cut U.S. greenhouse gas emissions by well over a gigaton by 2030, make energy bills more affordable  for Americans, and deliver cleaner air and water for our children.",JoeBiden,2021-11-02 15:53:03+00:00,15512,2207,3490
143,"Go vote, Virginia and New Jersey! https://t.co/eoxT07d7QB",JoeBiden,2021-11-02 12:00:19+00:00,9685,2130,1762
144,"Climate change is already ravaging the world. We know that none of us can escape the worst that’s yet to come if we fail to seize this moment.
https://t.co/g6ESsvqV5b",JoeBiden,2021-11-02 01:09:00+00:00,9998,1618,3015
145,"The Build Back Better Framework is the most significant investment to combat the climate crisis that any advanced nation has ever made.
https://t.co/yNkEXZzjRa",JoeBiden,2021-11-01 23:07:00+00:00,6904,1158,2653
146,"Virginia and New Jersey, there are only a few days left to get out the vote and help elect @TerryMcAuliffe, @PhilMurphyNJ, and other Democrats up and down the ballot. https://t.co/Hy8C4mIL2M",JoeBiden,2021-10-31 16:45:01+00:00,8320,2005,4558
147,"With the investments in the Build Back Better Framework, there will be no stopping the American people. https://t.co/ilFX4DxkI6",JoeBiden,2021-10-31 15:08:28+00:00,9374,1601,4041
148,Let’s turn out Virginia for @TerryMcAuliffe: https://t.co/Hy8C4mIL2M. https://t.co/dIsOc4lYj7,JoeBiden,2021-10-30 21:23:01+00:00,12230,2797,4275
149,"Virginia, you've made incredible progress over the last few years on jobs, the economy, health care, education, growing the middle class, and more. 

To protect that progress, you have to once again show up for democracy and make sure to vote on Tuesday. The country is watching.",JoeBiden,2021-10-30 17:41:01+00:00,21144,3828,2975
150,".@TerryMcAuliffe is the proven leader who will move Virginia forward. 

Virginia, make sure you show up and vote before polls close on 11/2. Every vote matters. https://t.co/dR08gt64QP",JoeBiden,2021-10-30 15:07:17+00:00,8844,2150,2162
151,"The Build Back Better Framework will make the most significant investment to deal with the climate crisis—beyond any other advanced nation in the world.
https://t.co/FcamNccHg8",JoeBiden,2021-10-30 00:07:01+00:00,6469,1208,2296
152,"Tune in now to join @KamalaHarris and @TerryMcAuliffe as they get out the vote in Norfolk, Virginia with special guest @Pharrell. https://t.co/a8imAatpHH",JoeBiden,2021-10-29 21:53:28+00:00,3902,809,1513
153,"Virginia, you can’t take anything for granted. Vote. https://t.co/pqh6vzR0Tu",JoeBiden,2021-10-29 20:59:09+00:00,9026,2009,1732
154,"Nearly 2 million women in America are not working today because they can’t afford child care. 

The Build Back Better Framework will help working families by ensuring nearly all middle-class families will pay no more than 7% of their income on child care.",JoeBiden,2021-10-29 20:36:01+00:00,18438,3186,2128
155,"Virginia, reproductive rights are under attack throughout the country and we must elect leaders who are absolutely committed to protecting those rights.  

@TerryMcAuliffe has made it clear that he will be a brick wall against anyone trying to threaten reproductive rights.",JoeBiden,2021-10-29 19:05:02+00:00,10389,2320,1467
156,"It’s time to deal the middle class back in. 
https://t.co/FOsaDL84jI",JoeBiden,2021-10-29 18:07:01+00:00,8371,1261,1462
157,"Later today, @KamalaHarris will join @HarrisonJaime for a grassroots event to discuss how the Build Back Better Framework will invest in the American people. Let’s get this done.

RSVP here: https://t.co/WdP6DytKcr",JoeBiden,2021-10-29 14:10:01+00:00,4351,665,822
158,"Through the Build Back Better Framework, we’re going to create an economy that works for working families, not just the few at the top. 

And if you earn less than $400,000, you won't pay a single penny more in federal taxes. Period.",JoeBiden,2021-10-28 23:42:00+00:00,17767,2665,3260
159,"Let’s get the Build Back Better framework done.
https://t.co/x565C1wZQ3",JoeBiden,2021-10-28 21:29:00+00:00,4863,757,1305
160,The Build Back Better Framework will lower costs for working families without adding to the deficit.,JoeBiden,2021-10-28 19:17:00+00:00,10019,1324,1983
161,The Build Back Better Framework will deliver two years of free preschool for every 3- and 4-year-old in America and save most American families more than half of their spending on child care.,JoeBiden,2021-10-28 18:17:01+00:00,12341,1949,1213
162,"With the Build Back Better Framework, we will:

✅ Deliver free, universal pre-K for 3- and 4-year-olds
✅ Embark on an unprecedented effort to combat climate change
✅ Create millions of good-paying jobs
✅ Make health care more affordable for millions of Americans",JoeBiden,2021-10-28 17:15:04+00:00,8038,1508,1280
163,"The Build Back Better Framework will set the U.S. on course to meet our climate targets, create millions of good-paying jobs, and grow our economy from the bottom up and the middle out.

It’s fully paid for by asking corporations and the wealthiest to reward work, not wealth.",JoeBiden,2021-10-28 13:22:59+00:00,11521,1910,2077
164,"Virginia, show up.
Show up like you did for Barack and me.
Show up like you did for me and Kamala.

And show up for a proven leader like @TerryMcAuliffe. Vote. https://t.co/fU8Jc1RmYr",JoeBiden,2021-10-28 00:11:03+00:00,23713,4759,2961
165,"Folks, @KamalaHarris is headed down to Norfolk this Friday to get out the vote with @TerryMcAuliffe. Register now to join them.
https://t.co/mT9kMgfDFM",JoeBiden,2021-10-27 20:09:02+00:00,4471,1018,1105
166,"Under my Build Back Better Agenda, no middle-class family will spend more than 7% of their income on child care.",JoeBiden,2021-10-27 15:11:00+00:00,23086,2870,3076
167,"Tune in as I join @TerryMcAuliffe in Arlington to get out the vote.

One week to go, Virginia. Let’s do this. https://t.co/YDyLyUmLyd",JoeBiden,2021-10-26 23:47:19+00:00,4651,888,1813
168,"It isn't enough just to invest in our physical infrastructure—we also have to invest in our people. 

That’s what the Build Back Better Agenda does: Invests in child care, combats the climate crisis, and makes us competitive in the 21st century.",JoeBiden,2021-10-26 21:26:00+00:00,13178,2156,2558
169,"The Build Back Better Agenda is about betting on America, believing in America, and believing in the American people.
https://t.co/1KHD6ZbpHu",JoeBiden,2021-10-26 20:48:00+00:00,5130,846,1944
170,"For too long, the backbone of this country—the middle class—has been dealt out. It's time to deal them back in.",JoeBiden,2021-10-26 19:50:01+00:00,32389,3984,3397
171,"The Build Back Better Agenda and the Bipartisan Infrastructure Deal are about competitiveness versus complacency.
https://t.co/J2ORJsyZti",JoeBiden,2021-10-26 18:27:03+00:00,5578,897,984
172,"Folks, @TerryMcAuliffe has been here before, he knows what to do, and he knows how to deliver results for Virginia. 

Join us for a campaign rally in Arlington tomorrow night. https://t.co/ZYbRaFa40N",JoeBiden,2021-10-25 23:15:02+00:00,9392,2004,3698
173,At least 55 corporations in America didn't pay a single penny in federal income tax last year. That’s got to change—and my Build Back Better Agenda will get it done.,JoeBiden,2021-10-25 15:59:00+00:00,33819,5397,5345
174,"To make good on the full promise of America, we have to protect the fundamental and sacred right to vote. https://t.co/iExJiKeKyV",JoeBiden,2021-10-24 23:50:09+00:00,12586,2076,3585
175,"In just nine months, we have nominated more Black women to the federal circuit courts and more public defenders to the bench than any administration in all of American history. 

And we’re just getting started.",JoeBiden,2021-10-24 21:27:00+00:00,47564,5861,4649
176,"The last four years, every month was infrastructure month. But nothing happened. 

We can't afford to sit while other countries pass us by.
https://t.co/flOouuGsLU",JoeBiden,2021-10-24 15:13:03+00:00,10629,1633,1658
177,"The struggle for our democracy is no longer just about who gets to vote. It’s about who counts the votes—and whether they should count at all. 

Jim Crow is alive and well in the 21st century.
https://t.co/ErmdUltVfa",JoeBiden,2021-10-23 20:23:00+00:00,13199,2795,2762
178,"When I ran for president, I resolved to bring Scranton values to bear.

We’re going to build the economy from the ground up and the middle out, not from the top down.
https://t.co/dAs96r22fc",JoeBiden,2021-10-23 15:26:00+00:00,8648,1205,1937
179,"Having a broken spirit is no different than having a broken arm.
https://t.co/VSmOQtQ3RX",JoeBiden,2021-10-23 00:28:00+00:00,13571,1878,2029
180,"Universal pre-K for 3- and 4-year-olds is not just an investment in education, it’s an investment in the future of America. 

We’re going to get it done with the Build Back Better Agenda.
https://t.co/FR3mzzbb4A",JoeBiden,2021-10-22 19:10:01+00:00,6135,935,1009
181,"Climate change is an existential threat to humanity.

That’s why I’m making a commitment to get to net-zero emissions on electric power by 2035 and net-zero emissions across the board by 2050 or before.",JoeBiden,2021-10-22 17:11:05+00:00,25466,3234,2685
182,"It’s time corporate America and the super-wealthy start paying their fair share.
https://t.co/rjErYTQKqk",JoeBiden,2021-10-22 15:11:01+00:00,10162,1657,1538
183,"I ran for president for three reasons:
To restore the soul and decency of our country. 
To rebuild our economy from the bottom up and the middle out. 
And to help unite our country.

We’re on the right track—but there’s still work to be done.",JoeBiden,2021-10-22 03:16:00+00:00,58370,6399,15289
184,"Building back better starts in the states. Since flipping the legislature in 2019, Virginia Democrats have been a model of progress—including helping us vaccinate folks to beat the pandemic. To keep our progress, we must elect @TerryMcAuliffe and Democrats up and down the ballot. https://t.co/NsJiiPNzlv",JoeBiden,2021-10-19 14:40:18+00:00,7915,1987,1924
185,"For the better part of the 20th century, America led the world in investments in ourselves, in our people, in our country. But now, we risk losing our edge as a nation. Passing the Build Back Better Agenda will help us regain the momentum that we’ve lost.",JoeBiden,2021-10-18 20:54:00+00:00,17970,2704,2928
186,"Folks, Virginia has an important election coming up on November 2 and we need your help reaching out to voters across the state to get out the vote. Sign up today to join a phone bank: https://t.co/FGrVXHp748",JoeBiden,2021-10-18 17:16:01+00:00,6959,2065,1056
187,A teacher shouldn’t pay a higher tax rate than a profitable company. It’s time we reward work in this country—not just wealth.,JoeBiden,2021-10-17 23:58:00+00:00,93549,10513,4588
188,"Passing the Build Back Better Agenda is about competitiveness versus complacency.
Opportunity versus decay.  
Leading the world or letting the world pass us by.

When workers and families have a better shot, America has a better shot.",JoeBiden,2021-10-17 20:11:01+00:00,12536,2132,2147
189,"The 21st century Jim Crow assault is real. It's unrelenting, and we're going to challenge it vigorously. https://t.co/jGkrvWB5Ev",JoeBiden,2021-10-17 15:48:08+00:00,15992,3338,4009
190,"It’s time to build an economy that works for working families. An economy where people from every race, background, and religion can get ahead.

Our Build Back Better Agenda will get it done.",JoeBiden,2021-10-16 23:51:00+00:00,25815,3381,3487
191,The voter registration deadline is coming up in several states. Make sure you’re registered to vote at https://t.co/Hy8C4mIL2M and vote for Democrats up and down the ballot to keep America moving forward. https://t.co/c9DiEScQon,JoeBiden,2021-10-16 21:13:01+00:00,7584,2201,1260
192,"With the expanded Child Tax Credit, working families are getting the relief they need thanks to the American Rescue Plan. 

This money is making a difference for countless Americans and lifting millions of kids out of poverty.",JoeBiden,2021-10-16 01:20:00+00:00,15257,2132,2047
193,"Today, another round of payments from the expanded Child Tax Credit will help millions of families across the country with payments of up to $300 per child. 

This is just the first step. Our Build Back Better Agenda will extend this benefit for years to come.",JoeBiden,2021-10-16 00:30:01+00:00,12179,1827,1588
194,The evidence is clear: Vaccination requirements work. https://t.co/aODppNEa7F,JoeBiden,2021-10-15 23:52:00+00:00,10947,1652,2680
195,"More than 1 out of 3 eligible seniors have already received their COVID-19 booster. 

We’re going to continue to provide that protection to seniors and everyone else as we head into the holiday season. Together, we can put this pandemic behind us.",JoeBiden,2021-10-15 19:14:01+00:00,10076,1284,1228
196,A promise I didn’t take lightly. https://t.co/rkmkGRIUVi,JoeBiden,2021-10-15 14:02:17+00:00,23887,3049,1983
197,Our plan to accelerate a path out of this pandemic is working. https://t.co/HodK4Y7glV,JoeBiden,2021-10-14 23:15:00+00:00,11429,1612,2610
198,"Tomorrow, @DrBiden is back on the campaign trail for a grassroots event with @TerryMcAuliffe.

Virginia, you’re not going to find anyone who knows how to get more done than Terry. Let’s keep moving Virginia forward. RSVP now. 
https://t.co/V2t07vgPmp",JoeBiden,2021-10-14 14:25:01+00:00,6753,1097,1253
199,"Folks, it’s been a month since I laid out my plan to accelerate the path out of this pandemic. We’ve made real progress, but we still have a long way to go.

There’s no better way to beat this pandemic than to get the vast majority of Americans vaccinated. It’s as simple as that.",JoeBiden,2021-10-12 21:34:00+00:00,31297,4471,4671
200,"Virginia: Last year, the people voted and democracy prevailed. We have to do it again and elect @TerryMcAuliffe as governor.

Today is the last day to register to vote. Head to https://t.co/rqHXR7xuqW and make sure you're registered.",JoeBiden,2021-10-12 14:35:01+00:00,13304,3064,1341
201,"For the first time since March 2020, the unemployment rate is below 5%. We still have more work to do, but recovery is moving forward even in the face of a pandemic.",JoeBiden,2021-10-10 23:58:00+00:00,39625,4727,4278
202,"We have a plan. We have the tools. Let’s finish the job—get vaccinated.
https://t.co/b8jlTuDMTm",JoeBiden,2021-10-10 20:49:00+00:00,13960,2198,3053
203,"An average of 600,000 new jobs have been created every month since we took office. 

Jobs are up, wages are up, and unemployment is down. This progress is attributed to the hard work and resilience of the American people, who are battling through this pandemic.",JoeBiden,2021-10-10 15:38:00+00:00,20601,3059,4148
204,"Let’s set one thing straight: The Bipartisan Infrastructure Deal and the Build Back Better Agenda are not about left versus right.

They’re about leading the world or continuing to let the world pass us by.",JoeBiden,2021-10-09 23:34:00+00:00,36936,5723,3930
205,"Before the American Rescue Plan passed, the Congressional Budget Office projected that it would take until 2023 to get to a 4.8% unemployment rate.

We hit that rate in October of 2021.",JoeBiden,2021-10-09 21:08:01+00:00,20725,3549,1897
206,"Here's the deal. Vaccine requirements are already proving that they work.

More than 185 million Americans are now fully vaccinated and more than 75% of eligible Americans have gotten at least one shot. That’s real progress.",JoeBiden,2021-10-09 16:35:00+00:00,34553,4218,3888
207,"Let’s be clear: Vaccine requirements aren't about politics, they’re about saving lives.
https://t.co/LizrAytwGZ",JoeBiden,2021-10-09 00:33:00+00:00,22477,3208,3883
208,We’re making real progress for the American people. https://t.co/CqNYb5ZFwk,JoeBiden,2021-10-08 21:59:53+00:00,7565,1183,1932
209,"Millions of American parents are feeling the squeeze, having a hard time doing their job, earning a paycheck, while taking care of their children or aging parents. My Build Back Better Agenda will change that.",JoeBiden,2021-10-08 19:35:01+00:00,24506,3159,3819
210,"When we give working families a break, we're not just raising their quality of life—we're putting parents in a position to earn a paycheck. That's what the Bipartisan Infrastructure Deal and the Build Back Better Agenda are all about.",JoeBiden,2021-10-07 23:37:00+00:00,20913,3062,3101
211,"Teachers and firefighters shouldn’t pay a higher tax rate than millionaires and billionaires.
https://t.co/02tU0LF7p1",JoeBiden,2021-10-07 21:43:00+00:00,12629,1871,1841
212,"The Bipartisan Infrastructure Deal is about rebuilding our roads, our highways, our bridges, our ports, our airports, our broadband. It’s a blue-collar blueprint for rebuilding America.",JoeBiden,2021-10-07 15:03:01+00:00,17750,2600,2304
213,"Our Bipartisan Infrastructure Deal and Build Back Better Agenda are not about left versus right—they’re about competitiveness versus complacency.
https://t.co/H54nLNbzqL",JoeBiden,2021-10-06 20:50:02+00:00,7904,1211,1975
214,"Republicans forcing us to default on the debt would lead to a self-inflicted wound that would take our economy over a cliff.
https://t.co/x0anA9Gjk7",JoeBiden,2021-10-06 18:30:03+00:00,5788,1131,1916
215,"My message to Republicans: If you don't want to help save the country, get out of the way. https://t.co/5Um4dL0XO8",JoeBiden,2021-10-05 19:21:36+00:00,26938,4764,10176
216,Republicans won't vote to raise the debt limit to cover their own policies under the previous administration. It’s reckless and dangerous. https://t.co/qXu0jlcQbf,JoeBiden,2021-10-05 15:57:26+00:00,9290,1789,2028
217,"We have a path to usher in a new era of economic growth that benefits everybody, not just those at the top, with the Build Back Better Agenda and Bipartisan Infrastructure Deal.",JoeBiden,2021-09-30 00:06:02+00:00,32078,4489,4448
218,"The Bipartisan Infrastructure Deal and the Build Back Better Agenda will create good-paying jobs and lower costs for families. 

Together they will grow the economy for everybody.",JoeBiden,2021-09-29 21:49:00+00:00,22872,3324,2763
219,"This is the moment to make sure all of us—not just the wealthy few at the top—are dealt in and share the benefits of a growing economy. This is our opportunity to not just build back, but build back better for all Americans.",JoeBiden,2021-09-29 18:48:22+00:00,21199,3138,2406
220,"Our Build Back Better Agenda will strengthen our economy by lowering taxes on the working and middle class, and reducing the cost of child care, housing, and higher education.

We will grow our economy from the bottom up and the middle out.",JoeBiden,2021-09-28 22:50:01+00:00,15759,2320,2885
221,"As my friend, American hero Representative John Lewis, reminded us shortly before he passed, 'Democracy is not a state. It is an act.’ This National Voter Registration Day, and every day, we are committed to defending, strengthening, and expanding the sacred right to vote.",JoeBiden,2021-09-28 21:32:00+00:00,27609,4277,1752
222,"Last year, 55 of the largest corporations paid zero dollars in federal income taxes on over $40 billion of profits.

It’s time for big corporations to finally pay their fair share.",JoeBiden,2021-09-28 18:27:07+00:00,19843,2678,1897
223,"We have the power to build the country we hope to leave to our children and grandchildren—and it starts at the ballot box.

On this National Voter Registration Day, check that your voter registration status is up to date at https://t.co/Hy8C4n0lUk.",JoeBiden,2021-09-28 16:57:13+00:00,9769,1643,932
224,"Today I got my COVID-19 booster shot—and just like my first and second dose, it was safe and easy. 

Get vaccinated. Together, can we save lives and beat this virus. https://t.co/gtNAQqmOoj",JoeBiden,2021-09-27 22:28:23+00:00,44547,3921,4056
225,The wealthy don’t need another tax cut. Our Build Back Better agenda will create an economy that works for those who built America: the middle class.,JoeBiden,2021-09-27 21:24:00+00:00,22229,3151,1964
226,We need to reward work in this country—not just wealth.,JoeBiden,2021-09-27 20:07:00+00:00,57517,5586,4167
227,"Join @DrBiden and @TheDemocrats for a virtual town hall tonight to discuss our Build Back Better Agenda, upcoming elections, and what Democrats need to do to win in 2022. RSVP now→
https://t.co/AotPstgKgL",JoeBiden,2021-09-27 16:08:43+00:00,4724,817,913
228,"Over 182 million Americans have already done the right thing and are fully vaccinated as of today.  

To the other 70 million eligible Americans who have yet to get their first shot: get vaccinated. It can save your life. https://t.co/V5pz14zBQP",JoeBiden,2021-09-26 23:39:00+00:00,14415,2231,2466
229,"Millionaires and billionaires are paying a lower tax rate than teachers and firefighters. We’re going to restore fairness to the tax code, give working people a much-needed tax cut, and make the investments that will grow our economy for years to come.",JoeBiden,2021-09-26 20:13:00+00:00,52943,7246,3973
230,"Our Build Back Better Agenda will cut taxes for the middle class, lower costs for working families, create more jobs, and sustain economic growth for years to come. 

And the most important part? No one making under $400,000 will pay a penny more in taxes.",JoeBiden,2021-09-26 17:49:02+00:00,20365,3296,2455
231,"If you don’t qualify for the booster, or you got the Moderna and Johnson &amp; Johnson vaccines: if you’re fully vaccinated, you’re highly protected from severe illness even if you get COVID-19. https://t.co/1FbMCy9san",JoeBiden,2021-09-26 15:18:00+00:00,9967,1574,1842
232,"Climate change is all around us. From hurricanes and unprecedented flooding to historic wildfires, we’ve seen its effects firsthand all summer. 

We have a chance to stop climate change’s worst effects, but we have to act right now. We must pass our Build Back Better Agenda.",JoeBiden,2021-09-26 01:35:00+00:00,18607,2858,2427
233,"We’ve made so much progress during the past eight months of this pandemic, and now we face a critical moment. We have the tools and we have the plan—we just have to finish the job together as one nation. 

Please, get vaccinated.",JoeBiden,2021-09-25 22:55:00+00:00,29787,4014,2969
234,"While typical working Americans pay their taxes, the top 1% evade an estimated $160 billion in taxes each year.
 
It’s wrong—and it’s past time the ultra-wealthy and corporations paid their fair share.",JoeBiden,2021-09-25 21:06:01+00:00,35663,5531,3520
235,The majority of Americans who were fully vaccinated with the Pfizer vaccine are now eligible to receive a booster shot six months after they've received their second shot. https://t.co/6vVAhppz8u,JoeBiden,2021-09-25 19:35:06+00:00,11374,1694,1870
236,"For too long, our economy has worked great for those at the top, while the hardworking people who built this country have been cut out of the deal. Our Build Back Better Agenda will deal working people back in.",JoeBiden,2021-09-25 16:35:01+00:00,23446,3257,2508
237,"Folks, we’re facing an urgent choice: do we keep an economy that serves the wealthiest and biggest corporations—or finally give middle class families a fair shot?

Our Build Back Better agenda is our moment to prove to the American people that their government works for them.",JoeBiden,2021-09-24 23:18:00+00:00,33272,4756,4269
238,The Bipartisan Infrastructure Deal is a blue-collar blueprint to rebuild America that will help make our historic economic recovery a historic long-term boom.,JoeBiden,2021-09-23 19:40:02+00:00,18705,2619,2907
239,"Our Build Back Better Agenda will bring down the everyday costs that have for years been taking a bigger and bigger bite out of middle-class families’ incomes: health care, prescription drug costs, child care, education, housing, or caring for an elderly relative or loved one.",JoeBiden,2021-09-23 15:55:08+00:00,15417,2264,2747
240,"We stand at an inflection point in history. The United States intends to work with partners and allies to answer these questions and help lead the world toward a more peaceful, prosperous future for all people. https://t.co/3JYwybRezw",JoeBiden,2021-09-22 14:25:00+00:00,10679,1414,2130
241,"As we pursue diplomacy across the board, the U.S. will champion the democratic values that go to the very heart of who we are as a nation and a people—freedom, equality, opportunity, and a belief in the universal rights of all people. 

It's stamped into our DNA as a nation.",JoeBiden,2021-09-22 01:02:00+00:00,15380,1922,3081
242,"For the first time in 20 years, the United States is not at war. We’ve turned the page.

All the unmatched strength, energy, commitment, will, and resources of our nation are now fully and squarely focused on what’s ahead of us, not what was behind. https://t.co/4n3HlIiUlY",JoeBiden,2021-09-21 23:12:00+00:00,17617,2595,2911
243,"As we recover from this crisis, we must put in place a long-term plan to increase opportunities with better jobs and higher wages; a plan that will lower the everyday costs that strain our budgets and our nation’s families.

Our Build Back Better Agenda will get it done.",JoeBiden,2021-09-21 21:33:01+00:00,11085,1548,1949
244,"The evidence is clear: climate change poses an existential threat. If we don't stay below 1.5°C of global temperature rise, we're in deep trouble.  

We need to build back better by investing in clean energy, cutting emissions, and fighting climate change head on.",JoeBiden,2021-09-21 18:08:04+00:00,27238,3810,2628
245,"This summer alone, over 100 million Americans and the communities they call home have been affected by extreme weather.  

We can’t just rebuild, we have to build back better. We have to invest in climate resilience to protect our communities and work to cut carbon emissions.",JoeBiden,2021-09-21 01:09:00+00:00,17490,2246,2547
246,"Our Build Back Better Agenda will invest in working families by cutting taxes, lowering prescription drug prices and health care costs, and reducing the cost of child care. 

We’ll build our economy from the bottom up and middle out.",JoeBiden,2021-09-20 15:33:01+00:00,17227,2512,2418
247,"Past presidents have cut taxes for the wealthy and biggest corporations with the promise of economic growth.

It doesn't work.

The ultra-wealthy and corporations must pay their fair share—which will lower costs for the middle class.",JoeBiden,2021-09-19 15:10:03+00:00,53788,7864,5338
248,"Our Build Back Better Agenda is a historic investment in middle-class families. It will be paid for by reforming the tax code to make sure the wealthiest Americans and largest corporations pay their fair share.

No one earning under $400,000 will pay a penny more in taxes.",JoeBiden,2021-09-18 16:33:53+00:00,21094,3096,3426
249,Virtually all of the COVID deaths and hospitalizations are from unvaccinated people. Get your shot.,JoeBiden,2021-09-18 14:03:01+00:00,45918,6368,5345
250,"We can build an economy that gives working people a fair shot. 
We can restore some sanity and fairness to our tax code. 
We can make the investments that we know are long overdue in this nation. 

That's exactly what my Bipartisan Infrastructure Plan does.",JoeBiden,2021-09-17 22:07:00+00:00,15472,2102,2875
251,"Our Build Back Better agenda takes on the existential threat of climate change directly by investing in clean energy, creating good-paying, union jobs, and working to stop the climate crisis’s most disastrous impacts on working families.",JoeBiden,2021-09-17 19:14:01+00:00,12962,1774,2532
252,"Big corporations and the super wealthy have to start paying their fair share of taxes. It’s long overdue. 

I'm not out to punish anyone. All I'm asking is that you pay your fair share—just like middle-class folks do.",JoeBiden,2021-09-17 15:44:01+00:00,43197,5734,3767
253,"When big corporations and the wealthy pay their fair share, we are able to invest in America. https://t.co/b2U1BgSdjP",JoeBiden,2021-09-17 01:39:00+00:00,12046,1644,1875
254,"Republican governors in states like Texas and Florida are doing everything they can to undermine the public health requirements that keep people safe.

They're playing politics with the lives of their citizens, especially children. I refuse to give in to it.",JoeBiden,2021-09-16 23:41:00+00:00,35254,6023,6910
255,"This is our moment to prove to the American people that their government works for them, not just for the big corporations and those at the very top. https://t.co/Ie9keqGYqk",JoeBiden,2021-09-16 21:48:24+00:00,11378,1827,1947
256,"The Build Back Better Agenda will lower the costs of:
✅ Child care
✅ Higher education
✅ Prescription drugs
✅ Health care
✅ Housing

And we’ll do it by making the wealthiest and large corporations pay their fair share.",JoeBiden,2021-09-16 16:09:05+00:00,15548,2257,2171
257,"Congratulations Governor @GavinNewsom on defeating the recall. This vote is a resounding win for the approach that he and I share to beating the pandemic: strong vaccine requirements, steps to reopen schools safely, and plans to help those who get sick.",JoeBiden,2021-09-15 19:28:50+00:00,69202,6768,2903
258,"California, the eyes of the nation are on you. Vote NO on the recall before polls close at 8pm to keep @GavinNewsom as governor and keep moving our country forward. https://t.co/uV4UbFsSBF",JoeBiden,2021-09-14 21:00:26+00:00,13413,2386,2244
259,"California, Election Day is today. On behalf of people all across America, don’t take anything for granted. If you want to vote in person, make sure you know where you’re going to vote. If you’ve already voted, make sure your family and friends are voting. Vote no on the recall. https://t.co/Y9DFAZej6S",JoeBiden,2021-09-14 18:15:07+00:00,15822,2769,1536
260,"California, vote to keep @GavinNewsom your governor. The rest of America is counting on you, and so am I. https://t.co/mYnR2isUjI",JoeBiden,2021-09-14 16:32:00+00:00,15807,2753,2048
261,"California, today is Election Day. We’re counting on you to vote NO on the recall to keep @GavinNewsom in office and California moving forward.

Polls are open until 8pm. Make your voice heard.",JoeBiden,2021-09-14 13:14:37+00:00,38803,6759,2556
262,Tomorrow's Election Day—so I’m here with @GavinNewsom to ask Californians to vote no on the recall. Help protect the progress we’ve made. https://t.co/GDWCT1Z4zZ,JoeBiden,2021-09-14 02:27:02+00:00,15965,3204,2355
263,"Vaccines are free, safe, and convenient. https://t.co/mJS9AteS8o",JoeBiden,2021-09-12 20:36:17+00:00,36175,5217,5353
264,"Twenty years ago, nearly 3,000 lives were cut short by an unspeakable act of cowardice and hatred on 9/11. As a nation, we must never forget those we lost during one of the darkest moments in our history and the enduring pain of their families and loved ones.",JoeBiden,2021-09-11 13:03:01+00:00,99720,11320,4749
